AccountId,CampaignId,CloseDate,ContactId,CreatedById,CreatedDate,CurrentGenerators__c,DeliveryInstallationStatus__c,Description,Fiscal,ForecastCategory,ForecastCategoryName,HasOpenActivity,HasOpportunityLineItem,HasOverdueTask,Id,IsClosed,IsDeleted,IsPrivate,IsWon,LastActivityDate,LastAmountChangedHistoryId,LastCloseDateChangedHistoryId,LastModifiedById,LastModifiedDate,LastReferencedDate,LastStageChangeDate,LastViewedDate,LeadSource,MainCompetitors__c,Name,NextStep,Opportunity_Source__c,OrderNumber__c,OwnerId,Pricebook2Id,RecordTypeId,StageName,SystemModstamp,TrackingNumber__c,Type,Amount,ExpectedRevenue,FiscalQuarter,FiscalYear,Number of Records,Probability,PushCount,TotalOpportunityQuantity
0012w00001A3RXQAA3,,16/02/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 4,Pipeline,Pipeline,true,true,false,0062w00000H1nLCAAZ,false,false,false,false,4/12/2029 00:00:00,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Employee Referral,,Opportunity for Conner5,,Alliances,,0052w00000AqoUsAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Qualification,7/12/2022 00:38:43,,Existing Business,32400,3240,4,2022,1,10,0,810
0012w00001A3RWNAA3,,30/10/2028 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 3,Closed,Closed,false,false,false,0062w00000H1nLGAAZ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Word of mouth,,Opportunity for McDonald13,,AE,,0052w00000AqoUrAAJ,,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,240747,240747,3,2021,1,100,0,
0012w00001A3RWvAAN,,7/07/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 1,Closed,Closed,false,true,false,0062w00000H1nLHAAZ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Trade Show,,Opportunity for Jefferson17,,Marketing,,0052w00000AqoUxAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,21640,21640,1,2022,1,100,0,541
0012w00001A3ROQAA3,,3/01/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Forecast,Commit,true,true,false,0062w00000H1nLIAAZ,false,false,false,false,16/12/2029 00:00:00,0082w00000ox5kSAAQ,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Advertisement,,Opportunity for McLaughlin130,,Marketing,,0052w00000AqoUmAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Negotiation/Review,7/12/2022 00:38:43,,Existing Business,1249000,1124100,3,2022,1,90,0,2498
0012w00001A3RNdAAN,,10/03/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 4,Pipeline,Pipeline,true,true,false,0062w00000H1nU3AAJ,false,false,false,false,29/11/2029 00:00:00,0082w00000ox5oGAAQ,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Trade Show,,Opportunity for Gordon852,,AE,,0052w00000AqoUoAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Qualification,7/12/2022 00:38:43,,New Business / Add-on,762410,76241,4,2022,1,10,0,2174
0012w00001A3RPNAA3,,20/07/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 2,Omitted,Omitted,false,true,false,0062w00000H1nU0AAJ,true,false,false,false,,0082w00000ox5oEAAQ,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Public Relations,,Opportunity for Reeves502,,AE,,0052w00000AqoUuAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Lost,7/12/2022 00:38:43,,New Business / Add-on,439140,0,2,2022,1,0,0,1836
0012w00001A3RZPAA3,,13/11/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Omitted,Omitted,true,false,false,0062w00000H1nU1AAJ,true,false,false,false,5/11/2029 00:00:00,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Partner,,Opportunity for Pope508,,BDR,,0052w00000AqoUkAAJ,,0122w000001WDF4AAO,Closed Lost,7/12/2022 00:38:43,,New Business / Add-on,499523,0,3,2022,1,0,0,
0012w00001A3RMSAA3,,2/10/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 2,Closed,Closed,false,true,false,0062w00000H1nU2AAJ,true,false,false,true,,0082w00000ox5oFAAQ,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Employee Referral,,Opportunity for Fernandez851,,AE,,0052w00000AqoUqAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,Existing Business,352350,352350,2,2022,1,100,0,1941
0012w00001A3RNlAAN,,21/12/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,BestCase,Best Case,true,true,false,0062w00000H1nLQAAZ,false,false,false,false,24/11/2029 00:00:00,0082w00000ox5kXAAQ,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Public Relations,,Opportunity for Edwards146,,Marketing,,0052w00000AqoUuAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Perception Analysis,7/12/2022 00:38:43,,New Business,4212140,2948498,3,2022,1,70,0,5158
0012w00001A3RZ6AAN,,7/02/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 4,Omitted,Omitted,false,true,false,0062w00000H1nOdAAJ,true,false,false,false,,0082w00000ox5lzAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Public Relations,,Opportunity for Walton1466,,AE,,0052w00000AqoUrAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Lost,7/12/2022 00:38:43,,New Business / Add-on,558860,0,4,2021,1,0,0,2913
0012w00001A3RSNAA3,,3/12/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,BestCase,Best Case,true,true,false,0062w00000H1nLJAAZ,false,false,false,false,29/11/2029 00:00:00,0082w00000ox5kTAAQ,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Trade Show,,Opportunity for Chandler133,,AE,,0052w00000AqoUrAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Perception Analysis,7/12/2022 00:38:43,,New Business,754640,528248,3,2022,1,70,0,1777
0012w00001A3RR2AAN,,16/09/2028 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 2,Closed,Closed,false,true,false,0062w00000H1nLKAAZ,true,false,false,true,,0082w00000ox5kUAAQ,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Word of mouth,,Opportunity for Rice134,,AE,,0052w00000AqoUqAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,243450,243450,2,2021,1,100,0,1831
0012w00001A3RVAAA3,,15/12/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Pipeline,Pipeline,true,true,false,0062w00000H1nLMAAZ,false,false,false,false,9/12/2029 00:00:00,0082w00000ox5kVAAQ,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Word of mouth,,Opportunity for Barnes141,,BDR,,0052w00000AqoUzAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Qualification,7/12/2022 00:38:43,,New Business / Add-on,363400,36340,3,2022,1,10,0,2450
0012w00001A3RQyAAN,,9/10/2028 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 2,Closed,Closed,false,true,false,0062w00000H1nLPAAZ,true,false,false,true,,0082w00000ox5kWAAQ,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Seminar - Internal,,Opportunity for Norman145,,Alliances,,0052w00000AqoUxAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,800000,800000,2,2021,1,100,0,2126
0012w00001A3RY4AAN,,2/12/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Pipeline,Pipeline,true,true,false,0062w00000H1nLRAAZ,false,false,false,false,12/11/2029 00:00:00,0082w00000ox5kYAAQ,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Employee Referral,,Opportunity for Williams149,,BDR,,0052w00000AqoUwAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Needs Analysis,7/12/2022 00:38:43,,New Business,2305550,461110,3,2022,1,20,0,2379
0012w00001A3RLyAAN,,5/08/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 2,Omitted,Omitted,false,true,false,0062w00000H1nLSAAZ,true,false,false,false,,0082w00000ox5kZAAQ,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Employee Referral,,Opportunity for Wagner150,,AE,,0052w00000AqoUjAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Lost,7/12/2022 00:38:43,,Existing Business,2660660,0,2,2022,1,0,0,3888
0012w00001A3RY9AAN,,11/02/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 4,Closed,Closed,false,false,false,0062w00000H1nLTAAZ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Word of mouth,,Opportunity for Lewis258,,Marketing,,0052w00000AqoUiAAJ,,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,309938,309938,4,2021,1,100,0,
0012w00001A3RVpAAN,,29/10/2028 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 3,Omitted,Omitted,false,true,false,0062w00000H1nLUAAZ,true,false,false,false,,0082w00000ox5kaAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Public Relations,,Opportunity for Barrett259,,AE,,0052w00000AqoUkAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Lost,7/12/2022 00:38:43,,New Business,1589440,0,3,2021,1,0,0,2408
0012w00001A3ROqAAN,,3/12/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Pipeline,Pipeline,true,true,false,0062w00000H1nLVAAZ,false,false,false,false,26/11/2029 00:00:00,0082w00000ox5kbAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Public Relations,,Opportunity for Dennis260,,AE,,0052w00000AqoUjAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Needs Analysis,7/12/2022 00:38:43,,Existing Business,2868400,573680,3,2022,1,20,0,3590
0012w00001A3RVmAAN,,24/05/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 1,Closed,Closed,false,true,false,0062w00000H1nOSAAZ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Seminar - Internal,,Opportunity for Soto1087,,Alliances,,0052w00000AqoUlAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,263500,263500,1,2022,1,100,0,527
0012w00001A3RL8AAN,,24/01/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 4,Pipeline,Pipeline,true,true,false,0062w00000H1nOPAAZ,false,false,false,false,7/12/2029 00:00:00,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Web,,Opportunity for Weber1078,,BDR,,0052w00000AqoUkAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Value Proposition,7/12/2022 00:38:43,,New Business / Add-on,36960,18480,4,2022,1,50,0,924
0012w00001A3RPkAAN,,26/11/2028 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 3,Closed,Closed,false,false,false,0062w00000H1nOQAAZ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Seminar - Internal,,Opportunity for Bowman1081,,Marketing,,0052w00000AqoUmAAJ,,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,218204,218204,3,2021,1,100,0,
0012w00001A3RX2AAN,,12/05/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 1,Closed,Closed,false,false,false,0062w00000H1nORAAZ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Web,,Opportunity for Maxwell1082,,AE,,0052w00000AqoUsAAJ,,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,457656,457656,1,2022,1,100,0,
0012w00001A3RU8AAN,,9/02/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 4,Pipeline,Pipeline,true,true,false,0062w00000H1nOTAAZ,false,false,false,false,26/11/2029 00:00:00,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Public Relations,,Opportunity for Alvarez1088,,BDR,,0052w00000AqoUrAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Needs Analysis,7/12/2022 00:38:43,,New Business,2592000,518400,4,2022,1,20,0,1620
0012w00001A3RLpAAN,,3/06/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 1,Omitted,Omitted,false,true,false,0062w00000H1nOWAAZ,true,false,false,false,,0082w00000ox5ltAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Web,,Opportunity for Chandler1451,,AE,,0052w00000AqoUzAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Lost,7/12/2022 00:38:43,,New Business / Add-on,163110,0,1,2022,1,0,0,1494
0012w00001A3RP4AAN,,22/02/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 4,Pipeline,Pipeline,true,true,false,0062w00000H1nOXAAZ,false,false,false,false,8/12/2029 00:00:00,0082w00000ox5luAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Employee Referral,,Opportunity for Grant1452,,AE,,0052w00000AqoUmAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Prospecting,7/12/2022 00:38:43,,Existing Business,735870,73587,4,2022,1,10,0,675
0012w00001A3RZQAA3,,28/05/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2023 1,Pipeline,Pipeline,true,true,false,0062w00000H1nOYAAZ,false,false,false,false,1/12/2029 00:00:00,0082w00000ox5lvAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Word of mouth,,Opportunity for Bates1455,,Alliances,,0052w00000AqoUjAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Value Proposition,7/12/2022 00:38:43,,New Business / Add-on,482025,241012.5,1,2023,1,50,0,1867
0012w00001A3RVyAAN,,11/01/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 4,Closed,Closed,false,true,false,0062w00000H1nOZAAZ,true,false,false,true,,0082w00000ox5lwAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Advertisement,,Opportunity for Fisher1458,,BDR,,0052w00000AqoUrAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,1438500,1438500,4,2021,1,100,0,2902
0012w00001A3RNlAAN,,6/05/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 1,Omitted,Omitted,false,true,false,0062w00000H1nOaAAJ,true,false,false,false,,0082w00000ox5lxAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Partner,,Opportunity for Paul1460,,Marketing,,0052w00000AqoUlAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Lost,7/12/2022 00:38:43,,New Business,2714200,0,1,2022,1,0,0,2210
0012w00001A3RVhAAN,,22/12/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Pipeline,Pipeline,true,true,false,0062w00000H1nObAAJ,false,false,false,false,21/11/2029 00:00:00,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Advertisement,,Opportunity for Cruz1461,,AE,,0052w00000AqoUsAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Value Proposition,7/12/2022 00:38:43,,New Business,60160,30080,3,2022,1,50,0,1504
0012w00001A3RLiAAN,,30/11/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Pipeline,Pipeline,true,true,false,0062w00000H1nOcAAJ,false,false,false,false,4/11/2029 00:00:00,0082w00000ox5lyAAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Advertisement,,Opportunity for Jacobs1464,,AE,,0052w00000AqoUsAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Prospecting,7/12/2022 00:38:43,,New Business,5198280,519828,3,2022,1,10,0,5425
0012w00001A3RMfAAN,,25/10/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Closed,Closed,false,false,false,0062w00000H1nOiAAJ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Word of mouth,,Opportunity for McGee1836,,BDR,,0052w00000AqoUnAAJ,,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,110986,110986,3,2022,1,100,0,
0012w00001A3RSfAAN,,19/12/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Pipeline,Pipeline,true,true,false,0062w00000H1nOeAAJ,false,false,false,false,17/10/2029 00:00:00,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Advertisement,,Opportunity for Lee1827,,AE,,0052w00000AqoUqAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Needs Analysis,7/12/2022 00:38:43,,New Business,15760,3152,3,2022,1,20,0,394
0012w00001A3RWrAAN,,29/11/2028 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 3,Closed,Closed,false,false,false,0062w00000H1nOgAAJ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Employee Referral,,Opportunity for Clarke1831,,Marketing,,0052w00000AqoUzAAJ,,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,359939,359939,3,2021,1,100,0,
0012w00001A3RLeAAN,,9/05/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2023 1,Pipeline,Pipeline,true,true,false,0062w00000H1nOhAAJ,false,false,false,false,12/11/2029 00:00:00,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Partner,,Opportunity for Cross1834,,Alliances,,0052w00000AqoUqAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Qualification,7/12/2022 00:38:43,,New Business / Add-on,1756800,175680,1,2023,1,10,0,1098
0012w00001A3RKKAA3,,14/06/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2023 1,Pipeline,Pipeline,true,false,false,0062w00000H1nOjAAJ,false,false,false,false,19/12/2029 00:00:00,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Word of mouth,,Opportunity for Ramirez1837,,Alliances,,0052w00000AqoUsAAJ,,0122w000001WDF4AAO,Qualification,7/12/2022 00:38:43,,New Business,179964,17996.4,1,2023,1,10,0,
0012w00001A3RPUAA3,,2/11/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Closed,Closed,true,true,false,0062w00000H1nOlAAJ,true,false,false,true,21/11/2029 00:00:00,0082w00000ox5m0AAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Employee Referral,,Opportunity for Lawson1843,,BDR,,0052w00000AqoUuAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,1876750,1876750,3,2022,1,100,0,1877
0012w00001A3RNdAAN,,11/12/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Pipeline,Pipeline,true,true,false,0062w00000H1nOmAAJ,false,false,false,false,15/11/2029 00:00:00,0082w00000ox5m1AAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Employee Referral,,Opportunity for Medina1844,,AE,,0052w00000AqoUhAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Value Proposition,7/12/2022 00:38:43,,Existing Business,3570200,1785100,3,2022,1,50,0,3668
0012w00001A3RMuAAN,,17/06/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 1,Closed,Closed,false,true,false,0062w00000H1nOoAAJ,true,false,false,true,,0082w00000ox5m2AAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Word of mouth,,Opportunity for Roberts1847,,BDR,,0052w00000AqoUrAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,1096500,1096500,1,2022,1,100,0,3230
0012w00001A3RPuAAN,,31/05/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 1,Closed,Closed,false,true,false,0062w00000H1nOqAAJ,true,false,false,true,,0082w00000ox5m3AAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Advertisement,,Opportunity for Ramos1851,,Marketing,,0052w00000AqoUjAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,Existing Business,388890,388890,1,2022,1,100,0,3451
0012w00001A3ROfAAN,,23/12/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Pipeline,Pipeline,true,true,false,0062w00000H1nOrAAJ,false,false,false,false,12/10/2029 00:00:00,0082w00000ox5m4AAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Partner,,Opportunity for Adams708,,Marketing,,0052w00000AqoUnAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Prospecting,7/12/2022 00:38:43,,New Business,1269390,126939,3,2022,1,10,0,3573
0012w00001A3RKCAA3,,10/12/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Pipeline,Pipeline,true,true,false,0062w00000H1nOsAAJ,false,false,false,false,30/11/2029 00:00:00,0082w00000ox5m5AAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Word of mouth,,Opportunity for Luna711,,BDR,,0052w00000AqoUrAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Value Proposition,7/12/2022 00:38:43,,New Business,281700,140850,3,2022,1,50,0,1811
0012w00001A3RXiAAN,,5/04/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 4,Pipeline,Pipeline,true,true,false,0062w00000H1nOtAAJ,false,false,false,false,26/11/2029 00:00:00,0082w00000ox5m6AAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Advertisement,,Opportunity for Morgan713,,AE,,0052w00000AqoUpAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Prospecting,7/12/2022 00:38:43,,Existing Business,2717500,271750,4,2022,1,10,0,2174
0012w00001A3ROCAA3,,24/11/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Closed,Closed,true,true,false,0062w00000H1nOuAAJ,true,false,false,true,7/10/2029 00:00:00,0082w00000ox5m7AAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Web,,Opportunity for Massey714,,Marketing,,0052w00000AqoUiAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,559580,559580,3,2022,1,100,0,1956
0012w00001A3RULAA3,,16/01/2030 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 4,Pipeline,Pipeline,true,true,false,0062w00000H1nOwAAJ,false,false,false,false,8/11/2029 00:00:00,0082w00000ox5m8AAA,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Word of mouth,,Opportunity for Freeman717,,Marketing,,0052w00000AqoUxAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Value Proposition,7/12/2022 00:38:43,,Existing Business,1023320,511660,4,2022,1,50,0,2642
0012w00001A3ROEAA3,,30/08/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 2,Closed,Closed,false,true,false,0062w00000H1nUCAAZ,true,false,false,true,,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Public Relations,,Opportunity for Parks1244,,BDR,,0052w00000AqoUwAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,Existing Business,436500,436500,2,2022,1,100,0,873
0012w00001A3ROXAA3,,25/12/2028 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 3,Closed,Closed,false,true,false,0062w00000H1nU9AAJ,true,false,false,true,,0082w00000ox5oHAAQ,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Web,,Opportunity for Gordon872,,AE,,0052w00000AqoUoAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,339815,339815,3,2021,1,100,0,1832
0012w00001A3RTWAA3,,15/07/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 2,Closed,Closed,false,true,false,0062w00000H1nUAAAZ,true,false,false,true,,0082w00000ox5oIAAQ,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Trade Show,,Opportunity for Rogers1242,,AE,,0052w00000AqoUzAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business,3907275,3907275,2,2022,1,100,0,4899
0012w00001A3RKoAAN,,11/03/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2021 4,Closed,Closed,false,true,false,0062w00000H1nUBAAZ,true,false,false,true,,0082w00000ox5oJAAQ,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Seminar - Internal,,Opportunity for Newton1243,,Marketing,,0052w00000AqoUsAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Closed Won,7/12/2022 00:38:43,,New Business / Add-on,288925,288925,4,2021,1,100,0,1113
0012w00001A3ROZAA3,,29/11/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,Pipeline,Pipeline,true,true,false,0062w00000H1nUDAAZ,false,false,false,false,17/12/2029 00:00:00,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Word of mouth,,Opportunity for Hall1246,,AE,,0052w00000AqoUqAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Value Proposition,7/12/2022 00:38:43,,New Business / Add-on,937550,468775,3,2022,1,50,0,1103
0012w00001A3RRYAA3,,29/11/2029 00:00:00,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,2022 3,BestCase,Best Case,true,true,false,0062w00000H1nUEAAZ,false,false,false,false,29/10/2029 00:00:00,,,0052w00000AmcINAAZ,7/12/2022 00:38:43,,,,Advertisement,,Opportunity for Cole1249,,Alliances,,0052w00000AqoUjAAJ,01s2w00000HW9HfAAL,0122w000001WDF4AAO,Perception Analysis,7/12/2022 00:38:43,,New Business / Add-on,50890,35623,3,2022,1,70,0,1454
