RecordID,id,Name,Value,random1,random2
18190,Respondent #911,Design - I easily understood how to use the product.,Disagree,0.90111,0.793644
18191,Respondent #911,Design - I had no trouble installing the product.,Agree,0.114844,0.792941
18192,Respondent #911,"Design - The product's design is unintuitive.",Disagree,0.859133,0.34166
18193,Respondent #911,Quality - The product was durable.,Agree,0.926913,0.180831
18194,Respondent #911,Quality - The product was free from scratches.,Disagree,0.32665,0.761394
18195,Respondent #911,Quality - The product is deformed.,Agree,0.979327,0.09216
18196,Respondent #911,Pricing - The product is affordable.,Disagree,0.597133,0.710542
18197,Respondent #911,Pricing - The product saves me valuable time.,Agree,0.613036,0.398766
18198,Respondent #911,Pricing - The product saves me valuable effort.,Disagree,0.672756,0.425229
18199,Respondent #912,Design - I easily understood how to use the product.,Strongly Disagree,0.898682,0.537715
18200,Respondent #912,Design - I had no trouble installing the product.,Neutral,0.91342,0.198713
18201,Respondent #912,"Design - The product's design is unintuitive.",Disagree,0.80478,0.388197
18202,Respondent #912,Quality - The product was durable.,Agree,0.066514,0.766602
18203,Respondent #912,Quality - The product was free from scratches.,Disagree,0.134775,0.881927
18204,Respondent #912,Quality - The product is deformed.,Strongly Agree,0.04779,0.868174
18205,Respondent #912,Pricing - The product is affordable.,Disagree,0.594897,0.685191
18206,Respondent #912,Pricing - The product saves me valuable time.,Agree,0.288394,0.105245
18207,Respondent #912,Pricing - The product saves me valuable effort.,Disagree,0.730798,0.422607
18208,Respondent #913,Design - I easily understood how to use the product.,Strongly Disagree,0.627218,0.761174
18209,Respondent #913,Design - I had no trouble installing the product.,Strongly Agree,0.046214,0.648602
18210,Respondent #913,"Design - The product's design is unintuitive.",Disagree,0.123202,0.50661
18211,Respondent #913,Quality - The product was durable.,Agree,0.75898,0.888228
18212,Respondent #913,Quality - The product was free from scratches.,Neutral,0.181893,0.044466
18213,Respondent #913,Quality - The product is deformed.,Agree,0.671375,0.033783
18214,Respondent #913,Pricing - The product is affordable.,Disagree,0.234339,0.296777
18215,Respondent #913,Pricing - The product saves me valuable time.,Neutral,0.37089,0.211231
18216,Respondent #913,Pricing - The product saves me valuable effort.,Disagree,0.764114,0.090817
18217,Respondent #914,Design - I easily understood how to use the product.,Strongly Disagree,0.90333,0.313996
18218,Respondent #914,Design - I had no trouble installing the product.,Strongly Agree,0.165508,0.296913
18219,Respondent #914,"Design - The product's design is unintuitive.",Disagree,0.861093,0.197729
18220,Respondent #914,Quality - The product was durable.,Strongly Agree,0.691885,0.866332
18221,Respondent #914,Quality - The product was free from scratches.,Neutral,0.377819,0.649956
18222,Respondent #914,Quality - The product is deformed.,Strongly Agree,0.141287,0.681648
18223,Respondent #914,Pricing - The product is affordable.,Strongly Disagree,0.287669,0.71907
18224,Respondent #914,Pricing - The product saves me valuable time.,Disagree,0.305013,0.855161
18225,Respondent #914,Pricing - The product saves me valuable effort.,Disagree,0.750911,0.696318
18226,Respondent #915,Design - I easily understood how to use the product.,Strongly Disagree,0.768617,0.776827
18227,Respondent #915,Design - I had no trouble installing the product.,Agree,0.530053,0.039191
18228,Respondent #915,"Design - The product's design is unintuitive.",Disagree,0.79691,0.572662
18229,Respondent #915,Quality - The product was durable.,Strongly Agree,0.809765,0.027253
18230,Respondent #915,Quality - The product was free from scratches.,Disagree,0.858809,0.540505
18231,Respondent #915,Quality - The product is deformed.,Strongly Agree,0.017655,0.554654
18232,Respondent #915,Pricing - The product is affordable.,Strongly Disagree,0.289467,0.406049
18233,Respondent #915,Pricing - The product saves me valuable time.,Neutral,0.24899,0.418933
18234,Respondent #915,Pricing - The product saves me valuable effort.,Disagree,0.587966,0.555632
18235,Respondent #916,Design - I easily understood how to use the product.,Strongly Disagree,0.240119,0.840284
18236,Respondent #916,Design - I had no trouble installing the product.,Neutral,0.547271,0.014215
18237,Respondent #916,"Design - The product's design is unintuitive.",Neutral,0.914023,0.316903
18238,Respondent #916,Quality - The product was durable.,Agree,0.577421,0.712293
18239,Respondent #916,Quality - The product was free from scratches.,Neutral,0.586566,0.037661
18240,Respondent #916,Quality - The product is deformed.,Agree,0.795644,0.714461
18241,Respondent #916,Pricing - The product is affordable.,Strongly Agree,0.888109,0.63539
18242,Respondent #916,Pricing - The product saves me valuable time.,Agree,0.146932,0.091721
18243,Respondent #916,Pricing - The product saves me valuable effort.,Strongly Disagree,0.484546,0.408696
18244,Respondent #917,Design - I easily understood how to use the product.,Disagree,0.876414,0.877743
18245,Respondent #917,Design - I had no trouble installing the product.,Strongly Agree,0.418797,0.379398
18246,Respondent #917,"Design - The product's design is unintuitive.",Disagree,0.707012,0.725984
18247,Respondent #917,Quality - The product was durable.,Neutral,0.909739,0.990821
18248,Respondent #917,Quality - The product was free from scratches.,Neutral,0.540072,0.974542
18249,Respondent #917,Quality - The product is deformed.,Neutral,0.915673,0.485307
18250,Respondent #917,Pricing - The product is affordable.,Strongly Disagree,0.688356,0.013875
18251,Respondent #917,Pricing - The product saves me valuable time.,Strongly Agree,0.372656,0.922942
18252,Respondent #917,Pricing - The product saves me valuable effort.,Neutral,0.439605,0.796799
18253,Respondent #918,Design - I easily understood how to use the product.,Strongly Disagree,0.141214,0.578846
18254,Respondent #918,Design - I had no trouble installing the product.,Strongly Agree,0.296192,0.45337
18255,Respondent #918,"Design - The product's design is unintuitive.",Strongly Disagree,0.150219,0.176967
18256,Respondent #918,Quality - The product was durable.,Strongly Agree,0.813094,0.084199
18257,Respondent #918,Quality - The product was free from scratches.,Neutral,0.179769,0.220274
18258,Respondent #918,Quality - The product is deformed.,Disagree,0.67021,0.578749
18259,Respondent #918,Pricing - The product is affordable.,Disagree,0.463691,0.05841
18260,Respondent #918,Pricing - The product saves me valuable time.,Disagree,0.497415,0.44988
18261,Respondent #918,Pricing - The product saves me valuable effort.,Strongly Disagree,0.15065,0.329447
18262,Respondent #919,Design - I easily understood how to use the product.,Strongly Agree,0.106288,0.407657
18263,Respondent #919,Design - I had no trouble installing the product.,Agree,0.208906,0.202739
18264,Respondent #919,"Design - The product's design is unintuitive.",Disagree,0.010523,0.974273
18265,Respondent #919,Quality - The product was durable.,Strongly Agree,0.093591,0.885375
18266,Respondent #919,Quality - The product was free from scratches.,Neutral,0.946948,0.065432
18267,Respondent #919,Quality - The product is deformed.,Neutral,0.958656,0.20898
18268,Respondent #919,Pricing - The product is affordable.,Strongly Disagree,0.612288,0.315648
18269,Respondent #919,Pricing - The product saves me valuable time.,Neutral,0.610473,0.305428
18270,Respondent #919,Pricing - The product saves me valuable effort.,Disagree,0.330166,0.304137
18271,Respondent #920,Design - I easily understood how to use the product.,Strongly Agree,0.847028,0.14948
18272,Respondent #920,Design - I had no trouble installing the product.,Strongly Agree,0.47293,0.137035
18273,Respondent #920,"Design - The product's design is unintuitive.",Strongly Disagree,0.680882,0.549038
18274,Respondent #920,Quality - The product was durable.,Strongly Agree,0.076862,0.434901
18275,Respondent #920,Quality - The product was free from scratches.,Disagree,0.751168,0.430851
18276,Respondent #920,Quality - The product is deformed.,Disagree,0.486983,0.896921
18277,Respondent #920,Pricing - The product is affordable.,Strongly Disagree,0.48351,0.814905
18278,Respondent #920,Pricing - The product saves me valuable time.,Agree,0.541858,0.421339
18279,Respondent #920,Pricing - The product saves me valuable effort.,Neutral,0.637555,0.394312
18280,Respondent #921,Design - I easily understood how to use the product.,Strongly Disagree,0.010861,0.311007
18281,Respondent #921,Design - I had no trouble installing the product.,Strongly Agree,0.286628,0.416128
18282,Respondent #921,"Design - The product's design is unintuitive.",Strongly Disagree,0.252538,0.651782
18283,Respondent #921,Quality - The product was durable.,Agree,0.517561,0.836404
18284,Respondent #921,Quality - The product was free from scratches.,Disagree,0.746579,0.934048
18285,Respondent #921,Quality - The product is deformed.,Agree,0.959963,0.939254
18286,Respondent #921,Pricing - The product is affordable.,Agree,0.687921,0.530213
18287,Respondent #921,Pricing - The product saves me valuable time.,Agree,0.400164,0.76644
18288,Respondent #921,Pricing - The product saves me valuable effort.,Neutral,0.740024,0.443111
18289,Respondent #922,Design - I easily understood how to use the product.,Strongly Disagree,0.637537,0.420619
18290,Respondent #922,Design - I had no trouble installing the product.,Strongly Agree,0.758727,0.592231
18291,Respondent #922,"Design - The product's design is unintuitive.",Disagree,0.182465,0.880272
18292,Respondent #922,Quality - The product was durable.,Agree,0.339352,0.204174
18293,Respondent #922,Quality - The product was free from scratches.,Neutral,0.036337,0.227926
18294,Respondent #922,Quality - The product is deformed.,Agree,0.41162,0.007714
18295,Respondent #922,Pricing - The product is affordable.,Neutral,0.98531,0.122499
18296,Respondent #922,Pricing - The product saves me valuable time.,Agree,0.879525,0.243645
18297,Respondent #922,Pricing - The product saves me valuable effort.,Disagree,0.865563,0.156145
18298,Respondent #923,Design - I easily understood how to use the product.,Strongly Disagree,0.5714,0.041844
18299,Respondent #923,Design - I had no trouble installing the product.,Strongly Agree,0.969182,0.300649
18300,Respondent #923,"Design - The product's design is unintuitive.",Disagree,0.83904,0.827743
18301,Respondent #923,Quality - The product was durable.,Agree,0.813616,0.581862
18302,Respondent #923,Quality - The product was free from scratches.,Disagree,0.749236,0.527308
18303,Respondent #923,Quality - The product is deformed.,Neutral,0.393401,0.837608
18304,Respondent #923,Pricing - The product is affordable.,Neutral,0.138477,0.637695
18305,Respondent #923,Pricing - The product saves me valuable time.,Agree,0.522365,0.308453
18306,Respondent #923,Pricing - The product saves me valuable effort.,Strongly Disagree,0.783029,0.588248
18307,Respondent #924,Design - I easily understood how to use the product.,Strongly Disagree,0.692007,0.661466
18308,Respondent #924,Design - I had no trouble installing the product.,Agree,0.406095,0.181285
18309,Respondent #924,"Design - The product's design is unintuitive.",Disagree,0.354718,0.786131
18310,Respondent #924,Quality - The product was durable.,Agree,0.612451,0.339764
18311,Respondent #924,Quality - The product was free from scratches.,Disagree,0.387314,0.613232
18312,Respondent #924,Quality - The product is deformed.,Disagree,0.775864,0.139019
18313,Respondent #924,Pricing - The product is affordable.,Strongly Disagree,0.642201,0.473307
18314,Respondent #924,Pricing - The product saves me valuable time.,Agree,0.080457,0.392702
18315,Respondent #924,Pricing - The product saves me valuable effort.,Disagree,0.015449,0.363024
18316,Respondent #925,Design - I easily understood how to use the product.,Strongly Disagree,0.642046,0.398221
18317,Respondent #925,Design - I had no trouble installing the product.,Disagree,0.11606,0.601295
18318,Respondent #925,"Design - The product's design is unintuitive.",Neutral,0.230579,0.657274
18319,Respondent #925,Quality - The product was durable.,Agree,0.287188,0.443128
18320,Respondent #925,Quality - The product was free from scratches.,Disagree,0.900873,0.888185
18321,Respondent #925,Quality - The product is deformed.,Neutral,0.449306,0.904446
18322,Respondent #925,Pricing - The product is affordable.,Strongly Disagree,0.225467,0.488308
18323,Respondent #925,Pricing - The product saves me valuable time.,Agree,0.437574,0.613024
18324,Respondent #925,Pricing - The product saves me valuable effort.,Neutral,0.571969,0.796987
18325,Respondent #926,Design - I easily understood how to use the product.,Strongly Disagree,0.048292,0.228936
18326,Respondent #926,Design - I had no trouble installing the product.,Agree,0.158613,0.460732
18327,Respondent #926,"Design - The product's design is unintuitive.",Strongly Disagree,0.044708,0.044584
18328,Respondent #926,Quality - The product was durable.,Agree,0.848249,0.631788
18329,Respondent #926,Quality - The product was free from scratches.,Disagree,0.840996,0.546553
18330,Respondent #926,Quality - The product is deformed.,Neutral,0.929291,0.238206
18331,Respondent #926,Pricing - The product is affordable.,Disagree,0.844983,0.339944
18332,Respondent #926,Pricing - The product saves me valuable time.,Agree,0.516416,0.877103
18333,Respondent #926,Pricing - The product saves me valuable effort.,Strongly Disagree,0.186869,0.923042
18334,Respondent #927,Design - I easily understood how to use the product.,Disagree,0.89603,0.920989
18335,Respondent #927,Design - I had no trouble installing the product.,Neutral,0.657177,0.835122
18336,Respondent #927,"Design - The product's design is unintuitive.",Agree,0.074591,0.663978
18337,Respondent #927,Quality - The product was durable.,Strongly Agree,0.398562,0.768073
18338,Respondent #927,Quality - The product was free from scratches.,Disagree,0.789918,0.608066
18339,Respondent #927,Quality - The product is deformed.,Strongly Agree,0.888534,0.761127
18340,Respondent #927,Pricing - The product is affordable.,Neutral,0.503213,0.529103
18341,Respondent #927,Pricing - The product saves me valuable time.,Agree,0.097933,0.37381
18342,Respondent #927,Pricing - The product saves me valuable effort.,Strongly Disagree,0.240156,0.972501
18343,Respondent #928,Design - I easily understood how to use the product.,Strongly Disagree,0.370627,0.230473
18344,Respondent #928,Design - I had no trouble installing the product.,Agree,0.139718,0.627127
18345,Respondent #928,"Design - The product's design is unintuitive.",Strongly Disagree,0.302859,0.441279
18346,Respondent #928,Quality - The product was durable.,Strongly Agree,0.151576,0.339071
18347,Respondent #928,Quality - The product was free from scratches.,Neutral,0.086682,0.690622
18348,Respondent #928,Quality - The product is deformed.,Strongly Agree,0.890481,0.871014
18349,Respondent #928,Pricing - The product is affordable.,Disagree,0.530122,0.488296
18350,Respondent #928,Pricing - The product saves me valuable time.,Neutral,0.3309,0.223479
18351,Respondent #928,Pricing - The product saves me valuable effort.,Disagree,0.39803,0.178716
18352,Respondent #929,Design - I easily understood how to use the product.,Neutral,0.763282,0.450444
18353,Respondent #929,Design - I had no trouble installing the product.,Strongly Agree,0.340166,0.703224
18354,Respondent #929,"Design - The product's design is unintuitive.",Agree,0.049249,0.306792
18355,Respondent #929,Quality - The product was durable.,Agree,0.723959,0.523298
18356,Respondent #929,Quality - The product was free from scratches.,Neutral,0.48183,0.622338
18357,Respondent #929,Quality - The product is deformed.,Agree,0.51993,0.898172
18358,Respondent #929,Pricing - The product is affordable.,Agree,0.843569,0.639386
18359,Respondent #929,Pricing - The product saves me valuable time.,Agree,0.593951,0.45252
18360,Respondent #929,Pricing - The product saves me valuable effort.,Disagree,0.481484,0.727116
18361,Respondent #930,Design - I easily understood how to use the product.,Disagree,0.151531,0.394766
18362,Respondent #930,Design - I had no trouble installing the product.,Agree,0.058707,0.180623
18363,Respondent #930,"Design - The product's design is unintuitive.",Neutral,0.144721,0.486154
18364,Respondent #930,Quality - The product was durable.,Strongly Agree,0.514346,0.566071
18365,Respondent #930,Quality - The product was free from scratches.,Strongly Disagree,0.11159,0.823935
18366,Respondent #930,Quality - The product is deformed.,Agree,0.208648,0.150227
18367,Respondent #930,Pricing - The product is affordable.,Neutral,0.442891,0.076129
18368,Respondent #930,Pricing - The product saves me valuable time.,Disagree,0.398857,0.037376
18369,Respondent #930,Pricing - The product saves me valuable effort.,Strongly Disagree,0.081022,0.643462
18370,Respondent #931,Design - I easily understood how to use the product.,Strongly Disagree,0.412061,0.295744
18371,Respondent #931,Design - I had no trouble installing the product.,Neutral,0.489308,0.628367
18372,Respondent #931,"Design - The product's design is unintuitive.",Disagree,0.162394,0.922219
18373,Respondent #931,Quality - The product was durable.,Agree,0.023926,0.960367
18374,Respondent #931,Quality - The product was free from scratches.,Disagree,0.469883,0.81882
18375,Respondent #931,Quality - The product is deformed.,Neutral,0.338686,0.329959
18376,Respondent #931,Pricing - The product is affordable.,Strongly Disagree,0.158726,0.474245
18377,Respondent #931,Pricing - The product saves me valuable time.,Agree,0.720637,0.794909
18378,Respondent #931,Pricing - The product saves me valuable effort.,Strongly Disagree,0.941054,0.997356
18379,Respondent #932,Design - I easily understood how to use the product.,Disagree,0.956675,0.646853
18380,Respondent #932,Design - I had no trouble installing the product.,Strongly Agree,0.710884,0.787844
18381,Respondent #932,"Design - The product's design is unintuitive.",Neutral,0.567684,0.235227
18382,Respondent #932,Quality - The product was durable.,Neutral,0.565219,0.194814
18383,Respondent #932,Quality - The product was free from scratches.,Disagree,0.845053,0.897982
18384,Respondent #932,Quality - The product is deformed.,Neutral,0.737939,0.837852
18385,Respondent #932,Pricing - The product is affordable.,Strongly Disagree,0.324812,0.756034
18386,Respondent #932,Pricing - The product saves me valuable time.,Agree,0.596799,0.216073
18387,Respondent #932,Pricing - The product saves me valuable effort.,Strongly Disagree,0.144181,0.936398
18388,Respondent #933,Design - I easily understood how to use the product.,Strongly Disagree,0.355125,0.057761
18389,Respondent #933,Design - I had no trouble installing the product.,Strongly Agree,0.463959,0.663571
18390,Respondent #933,"Design - The product's design is unintuitive.",Strongly Disagree,0.270993,0.04929
18391,Respondent #933,Quality - The product was durable.,Agree,0.735613,0.857939
18392,Respondent #933,Quality - The product was free from scratches.,Disagree,0.527322,0.078747
18393,Respondent #933,Quality - The product is deformed.,Strongly Agree,0.540741,0.866381
18394,Respondent #933,Pricing - The product is affordable.,Agree,0.884159,0.059155
18395,Respondent #933,Pricing - The product saves me valuable time.,Disagree,0.836569,0.079392
18396,Respondent #933,Pricing - The product saves me valuable effort.,Disagree,0.265719,0.139629
18397,Respondent #934,Design - I easily understood how to use the product.,Strongly Disagree,0.72051,0.08026
18398,Respondent #934,Design - I had no trouble installing the product.,Neutral,0.25192,0.96297
18399,Respondent #934,"Design - The product's design is unintuitive.",Neutral,0.394052,0.75326
18400,Respondent #934,Quality - The product was durable.,Agree,0.898282,0.36552
18401,Respondent #934,Quality - The product was free from scratches.,Disagree,0.122714,0.17453
18402,Respondent #934,Quality - The product is deformed.,Strongly Disagree,0.14489,0.001798
18403,Respondent #934,Pricing - The product is affordable.,Strongly Disagree,0.058009,0.931793
18404,Respondent #934,Pricing - The product saves me valuable time.,Agree,0.839933,0.887966
18405,Respondent #934,Pricing - The product saves me valuable effort.,Disagree,0.382533,0.355344
18406,Respondent #935,Design - I easily understood how to use the product.,Strongly Disagree,0.36178,0.682894
18407,Respondent #935,Design - I had no trouble installing the product.,Agree,0.068822,0.17595
18408,Respondent #935,"Design - The product's design is unintuitive.",Disagree,0.033307,0.27464
18409,Respondent #935,Quality - The product was durable.,Strongly Agree,0.140548,0.735766
18410,Respondent #935,Quality - The product was free from scratches.,Neutral,0.083049,0.883499
18411,Respondent #935,Quality - The product is deformed.,Agree,0.653653,0.684563
18412,Respondent #935,Pricing - The product is affordable.,Strongly Disagree,0.56621,0.796435
18413,Respondent #935,Pricing - The product saves me valuable time.,Agree,0.339437,0.730754
18414,Respondent #935,Pricing - The product saves me valuable effort.,Disagree,0.765992,0.868758
18415,Respondent #936,Design - I easily understood how to use the product.,Strongly Disagree,0.808438,0.350961
18416,Respondent #936,Design - I had no trouble installing the product.,Strongly Agree,0.650568,0.704943
18417,Respondent #936,"Design - The product's design is unintuitive.",Neutral,0.27232,0.335842
18418,Respondent #936,Quality - The product was durable.,Neutral,0.967728,0.085733
18419,Respondent #936,Quality - The product was free from scratches.,Neutral,0.725759,0.36346
18420,Respondent #936,Quality - The product is deformed.,Disagree,0.044256,0.81918
18421,Respondent #936,Pricing - The product is affordable.,Strongly Agree,0.024404,0.892953
18422,Respondent #936,Pricing - The product saves me valuable time.,Neutral,0.736278,0.715819
18423,Respondent #936,Pricing - The product saves me valuable effort.,Disagree,0.141729,0.116993
18424,Respondent #937,Design - I easily understood how to use the product.,Strongly Disagree,0.120956,0.138068
18425,Respondent #937,Design - I had no trouble installing the product.,Agree,0.24673,0.998331
18426,Respondent #937,"Design - The product's design is unintuitive.",Disagree,0.778577,0.747375
18427,Respondent #937,Quality - The product was durable.,Agree,0.20266,0.932485
18428,Respondent #937,Quality - The product was free from scratches.,Disagree,0.506367,0.648691
18429,Respondent #937,Quality - The product is deformed.,Agree,0.601455,0.020602
18430,Respondent #937,Pricing - The product is affordable.,Strongly Agree,0.188676,0.205201
18431,Respondent #937,Pricing - The product saves me valuable time.,Agree,0.378851,0.378272
18432,Respondent #937,Pricing - The product saves me valuable effort.,Disagree,0.353949,0.627171
18433,Respondent #938,Design - I easily understood how to use the product.,Strongly Disagree,0.091792,0.250444
18434,Respondent #938,Design - I had no trouble installing the product.,Strongly Agree,0.167582,0.315273
18435,Respondent #938,"Design - The product's design is unintuitive.",Strongly Disagree,0.434674,0.193698
18436,Respondent #938,Quality - The product was durable.,Agree,0.531729,0.778716
18437,Respondent #938,Quality - The product was free from scratches.,Neutral,0.874802,0.555798
18438,Respondent #938,Quality - The product is deformed.,Agree,0.055735,0.328376
18439,Respondent #938,Pricing - The product is affordable.,Strongly Disagree,0.671917,0.513945
18440,Respondent #938,Pricing - The product saves me valuable time.,Agree,0.547644,0.058269
18441,Respondent #938,Pricing - The product saves me valuable effort.,Disagree,0.147796,0.910407
18442,Respondent #939,Design - I easily understood how to use the product.,Strongly Disagree,0.396205,0.168594
18443,Respondent #939,Design - I had no trouble installing the product.,Neutral,0.875802,0.763211
18444,Respondent #939,"Design - The product's design is unintuitive.",Neutral,0.275358,0.879014
18445,Respondent #939,Quality - The product was durable.,Strongly Agree,0.011819,0.715501
18446,Respondent #939,Quality - The product was free from scratches.,Neutral,0.278719,0.374238
18447,Respondent #939,Quality - The product is deformed.,Neutral,0.604278,0.205202
18448,Respondent #939,Pricing - The product is affordable.,Neutral,0.518253,0.897158
18449,Respondent #939,Pricing - The product saves me valuable time.,Neutral,0.954479,0.235406
18450,Respondent #939,Pricing - The product saves me valuable effort.,Strongly Disagree,0.445981,0.62807
18451,Respondent #940,Design - I easily understood how to use the product.,Strongly Disagree,0.647404,0.182922
18452,Respondent #940,Design - I had no trouble installing the product.,Agree,0.494108,0.549981
18453,Respondent #940,"Design - The product's design is unintuitive.",Disagree,0.973458,0.302875
18454,Respondent #940,Quality - The product was durable.,Strongly Agree,0.505656,0.844753
18455,Respondent #940,Quality - The product was free from scratches.,Neutral,0.292239,0.290965
18456,Respondent #940,Quality - The product is deformed.,Disagree,0.500312,0.672064
18457,Respondent #940,Pricing - The product is affordable.,Strongly Disagree,0.112782,0.001484
18458,Respondent #940,Pricing - The product saves me valuable time.,Agree,0.576477,0.324393
18459,Respondent #940,Pricing - The product saves me valuable effort.,Strongly Disagree,0.78922,0.56202
18460,Respondent #941,Design - I easily understood how to use the product.,Strongly Disagree,0.533558,0.902115
18461,Respondent #941,Design - I had no trouble installing the product.,Strongly Agree,0.076343,0.838783
18462,Respondent #941,"Design - The product's design is unintuitive.",Neutral,0.47688,0.221047
18463,Respondent #941,Quality - The product was durable.,Agree,0.573189,0.723213
18464,Respondent #941,Quality - The product was free from scratches.,Disagree,0.719421,0.167131
18465,Respondent #941,Quality - The product is deformed.,Neutral,0.844142,0.557726
18466,Respondent #941,Pricing - The product is affordable.,Disagree,0.50353,0.759646
18467,Respondent #941,Pricing - The product saves me valuable time.,Agree,0.845766,0.890281
18468,Respondent #941,Pricing - The product saves me valuable effort.,Neutral,0.675052,0.187853
18469,Respondent #942,Design - I easily understood how to use the product.,Strongly Disagree,0.600498,0.899742
18470,Respondent #942,Design - I had no trouble installing the product.,Strongly Agree,0.56599,0.815427
18471,Respondent #942,"Design - The product's design is unintuitive.",Disagree,0.958615,0.289476
18472,Respondent #942,Quality - The product was durable.,Strongly Agree,0.792204,0.18106
18473,Respondent #942,Quality - The product was free from scratches.,Neutral,0.363132,0.071566
18474,Respondent #942,Quality - The product is deformed.,Neutral,0.617756,0.980107
18475,Respondent #942,Pricing - The product is affordable.,Neutral,0.774332,0.152
18476,Respondent #942,Pricing - The product saves me valuable time.,Agree,0.50563,0.12139
18477,Respondent #942,Pricing - The product saves me valuable effort.,Disagree,0.370181,0.824866
18478,Respondent #943,Design - I easily understood how to use the product.,Strongly Disagree,0.677606,0.583428
18479,Respondent #943,Design - I had no trouble installing the product.,Agree,0.504089,0.316411
18480,Respondent #943,"Design - The product's design is unintuitive.",Disagree,0.588405,0.151553
18481,Respondent #943,Quality - The product was durable.,Neutral,0.667411,0.20213
18482,Respondent #943,Quality - The product was free from scratches.,Disagree,0.069872,0.994336
18483,Respondent #943,Quality - The product is deformed.,Strongly Agree,0.354963,0.779947
18484,Respondent #943,Pricing - The product is affordable.,Strongly Disagree,0.496544,0.216709
18485,Respondent #943,Pricing - The product saves me valuable time.,Neutral,0.985236,0.206108
18486,Respondent #943,Pricing - The product saves me valuable effort.,Disagree,0.267341,0.052341
18487,Respondent #944,Design - I easily understood how to use the product.,Strongly Agree,0.055942,0.289983
18488,Respondent #944,Design - I had no trouble installing the product.,Agree,0.827362,0.199814
18489,Respondent #944,"Design - The product's design is unintuitive.",Strongly Disagree,0.196147,0.68535
18490,Respondent #944,Quality - The product was durable.,Disagree,0.250592,0.329245
18491,Respondent #944,Quality - The product was free from scratches.,Disagree,0.964852,0.155558
18492,Respondent #944,Quality - The product is deformed.,Neutral,0.941779,0.750278
18493,Respondent #944,Pricing - The product is affordable.,Strongly Agree,0.572552,0.641506
18494,Respondent #944,Pricing - The product saves me valuable time.,Neutral,0.029186,0.337971
18495,Respondent #944,Pricing - The product saves me valuable effort.,Disagree,0.738462,0.538569
18496,Respondent #945,Design - I easily understood how to use the product.,Strongly Disagree,0.746734,0.915801
18497,Respondent #945,Design - I had no trouble installing the product.,Agree,0.498246,0.046691
18498,Respondent #945,"Design - The product's design is unintuitive.",Strongly Disagree,0.422595,0.73482
18499,Respondent #945,Quality - The product was durable.,Agree,0.484986,0.436504
18500,Respondent #945,Quality - The product was free from scratches.,Disagree,0.774002,0.059783
18501,Respondent #945,Quality - The product is deformed.,Agree,0.502275,0.18273
18502,Respondent #945,Pricing - The product is affordable.,Disagree,0.529041,0.246092
18503,Respondent #945,Pricing - The product saves me valuable time.,Disagree,0.446039,0.587083
18504,Respondent #945,Pricing - The product saves me valuable effort.,Neutral,0.735357,0.796611
18505,Respondent #946,Design - I easily understood how to use the product.,Strongly Disagree,0.16084,0.230165
18506,Respondent #946,Design - I had no trouble installing the product.,Agree,0.466679,0.116295
18507,Respondent #946,"Design - The product's design is unintuitive.",Disagree,0.100965,0.441507
18508,Respondent #946,Quality - The product was durable.,Strongly Agree,0.600926,0.880743
18509,Respondent #946,Quality - The product was free from scratches.,Neutral,0.298729,0.4406
18510,Respondent #946,Quality - The product is deformed.,Disagree,0.378922,0.26901
18511,Respondent #946,Pricing - The product is affordable.,Neutral,0.569979,0.854025
18512,Respondent #946,Pricing - The product saves me valuable time.,Agree,0.574741,0.290627
18513,Respondent #946,Pricing - The product saves me valuable effort.,Disagree,0.295289,0.873384
18514,Respondent #947,Design - I easily understood how to use the product.,Strongly Disagree,0.531217,0.466752
18515,Respondent #947,Design - I had no trouble installing the product.,Strongly Agree,0.0351,0.735456
18516,Respondent #947,"Design - The product's design is unintuitive.",Disagree,0.204995,0.909833
18517,Respondent #947,Quality - The product was durable.,Agree,0.134256,0.249326
18518,Respondent #947,Quality - The product was free from scratches.,Neutral,0.573972,0.40679
18519,Respondent #947,Quality - The product is deformed.,Neutral,0.471202,0.337908
18520,Respondent #947,Pricing - The product is affordable.,Agree,0.213323,0.399771
18521,Respondent #947,Pricing - The product saves me valuable time.,Neutral,0.398816,0.319073
18522,Respondent #947,Pricing - The product saves me valuable effort.,Strongly Disagree,0.145274,0.621248
18523,Respondent #948,Design - I easily understood how to use the product.,Agree,0.051169,0.31606
18524,Respondent #948,Design - I had no trouble installing the product.,Strongly Agree,0.116031,0.850167
18525,Respondent #948,"Design - The product's design is unintuitive.",Disagree,0.765723,0.531583
18526,Respondent #948,Quality - The product was durable.,Strongly Agree,0.379074,0.109519
18527,Respondent #948,Quality - The product was free from scratches.,Disagree,0.3001,0.211408
18528,Respondent #948,Quality - The product is deformed.,Strongly Agree,0.023326,0.243587
18529,Respondent #948,Pricing - The product is affordable.,Agree,0.042455,0.017039
18530,Respondent #948,Pricing - The product saves me valuable time.,Agree,0.530107,0.166363
18531,Respondent #948,Pricing - The product saves me valuable effort.,Disagree,0.904851,0.851407
18532,Respondent #949,Design - I easily understood how to use the product.,Strongly Disagree,0.411909,0.617898
18533,Respondent #949,Design - I had no trouble installing the product.,Disagree,0.094602,0.793752
18534,Respondent #949,"Design - The product's design is unintuitive.",Neutral,0.792068,0.177735
18535,Respondent #949,Quality - The product was durable.,Agree,0.940551,0.574074
18536,Respondent #949,Quality - The product was free from scratches.,Neutral,0.589929,0.47081
