Entity,Fuel,Year,TWh
Europe,Nuclear,2019,2880.352
Europe,Nuclear,2020,2644.2595
Europe,Nuclear,2021,2788.4429
Europe,Nuclear,2022,2426.4165
Finland,Nuclear,2000,63.784496
Finland,Nuclear,2001,64.19912
Finland,Nuclear,2002,62.446106
Finland,Nuclear,2003,63.259174
Finland,Nuclear,2004,62.81477
Finland,Nuclear,2005,63.942192
Finland,Nuclear,2006,62.543434
Finland,Nuclear,2007,63.55535
Finland,Nuclear,2008,61.906715
Finland,Nuclear,2009,63.04674
Finland,Nuclear,2010,60.7263
Finland,Nuclear,2011,61.38048
Finland,Nuclear,2012,60.482246
Finland,Nuclear,2013,61.736767
Finland,Nuclear,2014,61.299496
Finland,Nuclear,2015,60.068924
Finland,Nuclear,2016,59.60559
Finland,Nuclear,2017,57.40094
Finland,Nuclear,2018,57.86753
Finland,Nuclear,2019,60.37841
Finland,Nuclear,2020,58.697433
Finland,Nuclear,2021,59.25346
Finland,Nuclear,2022,63.147774
France,Nuclear,2000,1178.0283
France,Nuclear,2001,1187.0509
France,Nuclear,2002,1223.3219
France,Nuclear,2003,1227.4746
France,Nuclear,2004,1239.4857
France,Nuclear,2005,1240.6753
France,Nuclear,2006,1229.219
France,Nuclear,2007,1193.1517
France,Nuclear,2008,1184.9778
France,Nuclear,2009,1098.0413
France,Nuclear,2010,1141.3375
France,Nuclear,2011,1171.086
France,Nuclear,2012,1119.3071
France,Nuclear,2013,1108.0624
France,Nuclear,2014,1134.688
France,Nuclear,2015,1130.3857
France,Nuclear,2016,1035.7585
France,Nuclear,2017,1017.31494
France,Nuclear,2018,1048.3887
France,Nuclear,2019,1009.28723
France,Nuclear,2020,891.7213
France,Nuclear,2021,952.5582
France,Nuclear,2022,737.35693
Germany,Nuclear,2000,481.25955
Germany,Nuclear,2001,482.9241
Germany,Nuclear,2002,461.70624
Germany,Nuclear,2003,459.35327
Germany,Nuclear,2004,461.9717
Germany,Nuclear,2005,447.98557
Germany,Nuclear,2006,456.95532
Germany,Nuclear,2007,381.32123
Germany,Nuclear,2008,401.1802
Germany,Nuclear,2009,361.60092
Germany,Nuclear,2010,374.36166
Germany,Nuclear,2011,285.82077
Germany,Nuclear,2012,261.69418
Germany,Nuclear,2013,254.44252
Germany,Nuclear,2014,252.50037
Germany,Nuclear,2015,237.191
Germany,Nuclear,2016,217.41505
Germany,Nuclear,2017,194.91447
Germany,Nuclear,2018,192.9632
Germany,Nuclear,2019,189.8903
Germany,Nuclear,2020,162.255
Germany,Nuclear,2021,173.58215
Germany,Nuclear,2022,86.81232
Hungary,Nuclear,2000,40.235962
Hungary,Nuclear,2001,39.822456
Hungary,Nuclear,2002,39.080982
Hungary,Nuclear,2003,30.648598
Hungary,Nuclear,2004,32.947613
Hungary,Nuclear,2005,38.01196
Hungary,Nuclear,2006,36.754436
Hungary,Nuclear,2007,39.824184
Hungary,Nuclear,2008,39.957035
Hungary,Nuclear,2009,41.339752
Hungary,Nuclear,2010,41.978386
Hungary,Nuclear,2011,41.5213
Hungary,Nuclear,2012,41.55379
Hungary,Nuclear,2013,40.19612
Hungary,Nuclear,2014,40.68078
Hungary,Nuclear,2015,40.918694
Hungary,Nuclear,2016,41.24049
Hungary,Nuclear,2017,41.10945
Hungary,Nuclear,2018,39.943398
Hungary,Nuclear,2019,41.199978
Hungary,Nuclear,2020,40.461433
Hungary,Nuclear,2021,40.15013
Hungary,Nuclear,2022,39.559464
India,Nuclear,2000,44.743122
India,Nuclear,2001,53.248417
India,Nuclear,2002,54.204597
India,Nuclear,2003,50.48722
India,Nuclear,2004,58.777546
India,Nuclear,2005,48.708836
India,Nuclear,2006,48.142445
India,Nuclear,2007,48.38428
India,Nuclear,2008,41.069977
India,Nuclear,2009,45.06526
India,Nuclear,2010,61.47768
India,Nuclear,2011,85.30224
India,Nuclear,2012,87.19555
India,Nuclear,2013,87.11104
India,Nuclear,2014,90.17042
India,Nuclear,2015,98.992966
India,Nuclear,2016,97.354065
India,Nuclear,2017,95.54765
India,Nuclear,2018,99.14305
India,Nuclear,2019,114.238106
India,Nuclear,2020,112.43298
India,Nuclear,2021,110.275894
India,Nuclear,2022,115.569664
Iran,Nuclear,2011,0.28346664
Iran,Nuclear,2012,3.8196535
Iran,Nuclear,2013,11.129087
Iran,Nuclear,2014,10.579254
Iran,Nuclear,2015,9.032548
Iran,Nuclear,2016,16.631624
Iran,Nuclear,2017,17.76808
Iran,Nuclear,2018,17.480797
Iran,Nuclear,2019,16.215496
Iran,Nuclear,2020,15.953461
Iran,Nuclear,2021,8.880182
Iran,Nuclear,2022,16.427147
Japan,Nuclear,2000,905.5122
Japan,Nuclear,2001,903.6253
Japan,Nuclear,2002,880.2068
Japan,Nuclear,2003,640.294
Japan,Nuclear,2004,790.4816
Japan,Nuclear,2005,805.1869
Japan,Nuclear,2006,830.8468
Japan,Nuclear,2007,757.0547
Japan,Nuclear,2008,678.83325
Japan,Nuclear,2009,736.0291
Japan,Nuclear,2010,778.66785
Japan,Nuclear,2011,431.30008
Japan,Nuclear,2012,47.33809
Japan,Nuclear,2013,38.190964
Japan,Nuclear,2015,11.6918125
Japan,Nuclear,2016,45.4135
Japan,Nuclear,2017,74.24665
Japan,Nuclear,2018,124.67241
Japan,Nuclear,2019,166.02455
Japan,Nuclear,2020,108.36635
Japan,Nuclear,2021,153.72713
Japan,Nuclear,2022,129.52798
Lithuania,Nuclear,2000,23.889038
Lithuania,Nuclear,2001,32.030495
Lithuania,Nuclear,2002,39.61035
Lithuania,Nuclear,2003,43.091156
Lithuania,Nuclear,2004,41.75927
Lithuania,Nuclear,2005,28.40483
Lithuania,Nuclear,2006,23.621572
Lithuania,Nuclear,2007,26.680332
Lithuania,Nuclear,2008,26.678562
Lithuania,Nuclear,2009,29.083614
Mexico,Nuclear,2000,23.327211
Mexico,Nuclear,2001,24.599375
Mexico,Nuclear,2002,27.299328
Mexico,Nuclear,2003,29.225142
Mexico,Nuclear,2004,25.423267
Mexico,Nuclear,2005,29.688858
Mexico,Nuclear,2006,29.669605
Mexico,Nuclear,2007,28.275322
Mexico,Nuclear,2008,26.43662
Mexico,Nuclear,2009,28.14158
Mexico,Nuclear,2010,15.658971
Mexico,Nuclear,2011,26.708054
Mexico,Nuclear,2012,23.074131
Mexico,Nuclear,2013,30.860197
Mexico,Nuclear,2014,25.157251
Mexico,Nuclear,2015,29.917238
Mexico,Nuclear,2016,27.145742
Mexico,Nuclear,2017,27.792253
Mexico,Nuclear,2018,34.413517
Mexico,Nuclear,2019,28.304321
Mexico,Nuclear,2020,28.170366
Mexico,Nuclear,2021,29.93832
Mexico,Nuclear,2022,27.143528
Netherlands,Nuclear,2000,11.1208105
Netherlands,Nuclear,2001,11.199033
Netherlands,Nuclear,2002,10.961441
Netherlands,Nuclear,2003,11.181851
Netherlands,Nuclear,2004,10.568726
Netherlands,Nuclear,2005,10.98389
Netherlands,Nuclear,2006,9.473091
Netherlands,Nuclear,2007,11.397018
Netherlands,Nuclear,2008,11.241493
Netherlands,Nuclear,2009,11.385002
Netherlands,Nuclear,2010,10.571615
Netherlands,Nuclear,2011,10.961433
Netherlands,Nuclear,2012,10.300189
Netherlands,Nuclear,2013,7.560463
Netherlands,Nuclear,2014,10.63592
Netherlands,Nuclear,2015,10.538332
Netherlands,Nuclear,2016,10.173457
Netherlands,Nuclear,2017,8.689123
Netherlands,Nuclear,2018,8.923401
Netherlands,Nuclear,2019,9.889584
Netherlands,Nuclear,2020,10.300877
Netherlands,Nuclear,2021,9.611815
Netherlands,Nuclear,2022,10.402621
Pakistan,Nuclear,2000,2.6835842
Pakistan,Nuclear,2001,5.880499
Pakistan,Nuclear,2002,5.310293
Pakistan,Nuclear,2003,5.3008504
Pakistan,Nuclear,2004,6.67801
Pakistan,Nuclear,2005,6.973385
Pakistan,Nuclear,2006,6.9161906
Pakistan,Nuclear,2007,6.2894115
Pakistan,Nuclear,2008,4.7105193
Pakistan,Nuclear,2009,6.8172092
Pakistan,Nuclear,2010,6.7704353
Pakistan,Nuclear,2011,10.4332905
Pakistan,Nuclear,2012,7.144079
Pakistan,Nuclear,2013,11.148404
Pakistan,Nuclear,2014,12.140254
Pakistan,Nuclear,2015,11.125059
Pakistan,Nuclear,2016,13.589858
Pakistan,Nuclear,2017,20.728819
Pakistan,Nuclear,2018,23.48021
Pakistan,Nuclear,2019,23.227259
Pakistan,Nuclear,2020,24.067062
Pakistan,Nuclear,2021,39.40852
Pakistan,Nuclear,2022,55.746376
Romania,Nuclear,2000,15.481482
Romania,Nuclear,2001,15.352761
Romania,Nuclear,2002,15.441371
Romania,Nuclear,2003,13.653139
Romania,Nuclear,2004,15.341449
Romania,Nuclear,2005,15.263585
Romania,Nuclear,2006,15.377831
Romania,Nuclear,2007,20.917397
Romania,Nuclear,2008,30.271137
Romania,Nuclear,2009,31.493893
Romania,Nuclear,2010,30.957096
Romania,Nuclear,2011,31.097115
Romania,Nuclear,2012,30.169294
Romania,Nuclear,2013,30.385601
Romania,Nuclear,2014,30.35235
Romania,Nuclear,2015,30.079683
Romania,Nuclear,2016,28.992317
Romania,Nuclear,2017,29.391262
Romania,Nuclear,2018,28.884258
Romania,Nuclear,2019,28.532404
Romania,Nuclear,2020,28.896343
Romania,Nuclear,2021,28.33359
Romania,Nuclear,2022,27.742414
Russia,Nuclear,2000,370.90576
Russia,Nuclear,2001,386.032
Russia,Nuclear,2002,396.6889
Russia,Nuclear,2003,418.39386
Russia,Nuclear,2004,400.1469
Russia,Nuclear,2005,410.6358
Russia,Nuclear,2006,427.13892
Russia,Nuclear,2007,434.29578
Russia,Nuclear,2008,439.75906
Russia,Nuclear,2009,438.38068
Russia,Nuclear,2010,453.88834
Russia,Nuclear,2011,457.8091
Russia,Nuclear,2012,467.11835
Russia,Nuclear,2013,451.1604
Russia,Nuclear,2014,469.90405
Russia,Nuclear,2015,505.12732
Russia,Nuclear,2016,505.07767
Russia,Nuclear,2017,518.77405
Russia,Nuclear,2018,519.3963
Russia,Nuclear,2019,528.6227
Russia,Nuclear,2020,544.1421
Russia,Nuclear,2021,558.4149
Russia,Nuclear,2022,559.64996
Slovakia,Nuclear,2000,46.80197
Slovakia,Nuclear,2001,48.214886
Slovakia,Nuclear,2002,50.284588
Slovakia,Nuclear,2003,49.71457
Slovakia,Nuclear,2004,47.08066
Slovakia,Nuclear,2005,48.708836
Slovakia,Nuclear,2006,49.180664
Slovakia,Nuclear,2007,41.606873
Slovakia,Nuclear,2008,45.039978
Slovakia,Nuclear,2009,37.735325
Slovakia,Nuclear,2010,38.81689
Slovakia,Nuclear,2011,40.795902
Slovakia,Nuclear,2012,40.769672
Slovakia,Nuclear,2013,41.112514
Slovakia,Nuclear,2014,40.291813
Slovakia,Nuclear,2015,39.13977
Slovakia,Nuclear,2016,37.95255
Slovakia,Nuclear,2017,38.513306
Slovakia,Nuclear,2018,37.683838
Slovakia,Nuclear,2019,38.65534
Slovakia,Nuclear,2020,38.921604
Slovakia,Nuclear,2021,39.49728
Slovakia,Nuclear,2022,39.768406
Slovenia,Nuclear,2000,13.509408
Slovenia,Nuclear,2001,14.819954
Slovenia,Nuclear,2002,15.483385
Slovenia,Nuclear,2003,14.490807
Slovenia,Nuclear,2004,15.095344
Slovenia,Nuclear,2005,16.167585
Slovenia,Nuclear,2006,15.148475
Slovenia,Nuclear,2007,15.452662
Slovenia,Nuclear,2008,16.915272
Slovenia,Nuclear,2009,15.379804
Slovenia,Nuclear,2010,15.067047
Slovenia,Nuclear,2011,16.452309
Slovenia,Nuclear,2012,14.544998
Slovenia,Nuclear,2013,13.861089
Slovenia,Nuclear,2014,16.559702
Slovenia,Nuclear,2015,14.5953665
Slovenia,Nuclear,2016,14.681117
Slovenia,Nuclear,2017,16.051098
Slovenia,Nuclear,2018,14.665391
Slovenia,Nuclear,2019,14.724686
Slovenia,Nuclear,2020,16.010092
Slovenia,Nuclear,2021,14.327372
Slovenia,Nuclear,2022,14.023834
South Africa,Nuclear,2000,36.91607
South Africa,Nuclear,2001,30.217817
South Africa,Nuclear,2002,33.585613
South Africa,Nuclear,2003,35.24046
South Africa,Nuclear,2004,36.957523
South Africa,Nuclear,2005,31.029053
South Africa,Nuclear,2006,27.375378
South Africa,Nuclear,2007,30.707249
South Africa,Nuclear,2008,35.065548
South Africa,Nuclear,2009,34.31848
South Africa,Nuclear,2010,36.028275
South Africa,Nuclear,2011,34.154095
South Africa,Nuclear,2012,34.119267
South Africa,Nuclear,2013,36.891415
South Africa,Nuclear,2014,35.859425
South Africa,Nuclear,2015,31.62243
South Africa,Nuclear,2016,38.599903
South Africa,Nuclear,2017,36.245564
South Africa,Nuclear,2018,29.399641
South Africa,Nuclear,2019,33.520515
South Africa,Nuclear,2020,24.957308
South Africa,Nuclear,2021,31.02282
South Africa,Nuclear,2022,25.268139
South America,Nuclear,2000,34.682945
South America,Nuclear,2001,60.15373
South America,Nuclear,2002,55.057323
South America,Nuclear,2003,58.23039
South America,Nuclear,2004,53.866516
South America,Nuclear,2005,45.96386
South America,Nuclear,2006,58.636448
South America,Nuclear,2007,53.19233
South America,Nuclear,2008,57.60463
South America,Nuclear,2009,56.652557
South America,Nuclear,2010,57.88483
South America,Nuclear,2011,58.395443
South America,Nuclear,2012,59.04406
South America,Nuclear,2013,56.63874
South America,Nuclear,2014,54.31287
South America,Nuclear,2015,56.26543
South America,Nuclear,2016,62.036633
South America,Nuclear,2017,55.741493
South America,Nuclear,2018,57.240158
South America,Nuclear,2019,62.151123
South America,Nuclear,2020,60.644512
South America,Nuclear,2021,62.45845
South America,Nuclear,2022,55.110207
South Korea,Nuclear,2000,309.18625
South Korea,Nuclear,2001,316.11307
South Korea,Nuclear,2002,333.59552
South Korea,Nuclear,2003,360.8697
South Korea,Nuclear,2004,361.4554
South Korea,Nuclear,2005,403.30768
South Korea,Nuclear,2006,406.14975
South Korea,Nuclear,2007,387.84192
South Korea,Nuclear,2008,407.06113
South Korea,Nuclear,2009,396.00732
South Korea,Nuclear,2010,395.7749
South Korea,Nuclear,2011,409.58206
South Korea,Nuclear,2012,395.53366
South Korea,Nuclear,2013,362.9617
South Korea,Nuclear,2014,406.60052
South Korea,Nuclear,2015,425.77332
South Korea,Nuclear,2016,416.14508
South Korea,Nuclear,2017,379.04672
South Korea,Nuclear,2018,338.94702
South Korea,Nuclear,2019,369.0739
South Korea,Nuclear,2020,403.69125
South Korea,Nuclear,2021,396.76874
South Korea,Nuclear,2022,440.45123
South and Central America (EI),Nuclear,2000,34.68294
South and Central America (EI),Nuclear,2001,60.153725
South and Central America (EI),Nuclear,2002,55.057327
South and Central America (EI),Nuclear,2003,58.23039
South and Central America (EI),Nuclear,2004,53.866512
South and Central America (EI),Nuclear,2005,45.96386
South and Central America (EI),Nuclear,2006,58.636448
South and Central America (EI),Nuclear,2007,53.192326
South and Central America (EI),Nuclear,2008,57.60463
South and Central America (EI),Nuclear,2009,56.652557
South and Central America (EI),Nuclear,2010,57.88483
South and Central America (EI),Nuclear,2011,58.395443
South and Central America (EI),Nuclear,2012,59.04406
South and Central America (EI),Nuclear,2013,56.63874
South and Central America (EI),Nuclear,2014,54.31287
South and Central America (EI),Nuclear,2015,56.26543
South and Central America (EI),Nuclear,2016,62.036633
South and Central America (EI),Nuclear,2017,55.741497
South and Central America (EI),Nuclear,2018,57.240154
South and Central America (EI),Nuclear,2019,62.15112
South and Central America (EI),Nuclear,2020,60.644512
South and Central America (EI),Nuclear,2021,62.458447
South and Central America (EI),Nuclear,2022,55.110207
Spain,Nuclear,2000,176.51044
Spain,Nuclear,2001,179.59854
Spain,Nuclear,2002,176.50163
Spain,Nuclear,2003,172.19487
Spain,Nuclear,2004,175.88467
Spain,Nuclear,2005,158.10107
Spain,Nuclear,2006,164.17036
Spain,Nuclear,2007,149.51501
Spain,Nuclear,2008,159.0219
Spain,Nuclear,2009,141.3937
Spain,Nuclear,2010,164.10324
Spain,Nuclear,2011,152.82515
Spain,Nuclear,2012,161.7368
Spain,Nuclear,2013,148.36945
Spain,Nuclear,2014,148.97234
Spain,Nuclear,2015,148.0856
Spain,Nuclear,2016,150.58475
Spain,Nuclear,2017,148.40436
Spain,Nuclear,2018,141.58035
Spain,Nuclear,2019,147.41031
Spain,Nuclear,2020,146.92485
Spain,Nuclear,2021,142.02953
Spain,Nuclear,2022,146.59856
Sweden,Nuclear,2000,162.635
Sweden,Nuclear,2001,203.28172
Sweden,Nuclear,2002,190.77223
Sweden,Nuclear,2003,187.61238
Sweden,Nuclear,2004,214.77751
Sweden,Nuclear,2005,199.73392
Sweden,Nuclear,2006,182.87721
Sweden,Nuclear,2007,181.71257
Sweden,Nuclear,2008,172.27795
Sweden,Nuclear,2009,139.81671
Sweden,Nuclear,2010,153.75449
Sweden,Nuclear,2011,160.09007
Sweden,Nuclear,2012,168.49078
Sweden,Nuclear,2013,173.80373
Sweden,Nuclear,2014,168.65567
Sweden,Nuclear,2015,145.61314
Sweden,Nuclear,2016,162.09827
Sweden,Nuclear,2017,167.77182
Sweden,Nuclear,2018,174.03444
Sweden,Nuclear,2019,167.27335
Sweden,Nuclear,2020,123.98768
Sweden,Nuclear,2021,132.9927
Sweden,Nuclear,2022,128.95059
Switzerland,Nuclear,2000,74.51912
Switzerland,Nuclear,2001,75.05603
Switzerland,Nuclear,2002,75.74818
Switzerland,Nuclear,2003,75.96274
Switzerland,Nuclear,2004,74.026436
Switzerland,Nuclear,2005,63.68926
Switzerland,Nuclear,2006,75.429085
Switzerland,Nuclear,2007,75.24328
Switzerland,Nuclear,2008,74.17418
Switzerland,Nuclear,2009,73.67964
Switzerland,Nuclear,2010,70.665115
Switzerland,Nuclear,2011,71.22344
Switzerland,Nuclear,2012,67.42668
Switzerland,Nuclear,2013,68.46855
Switzerland,Nuclear,2014,72.16052
Switzerland,Nuclear,2015,60.102245
Switzerland,Nuclear,2016,54.717026
Switzerland,Nuclear,2017,52.416668
Switzerland,Nuclear,2018,61.98297
Switzerland,Nuclear,2019,63.94496
Switzerland,Nuclear,2020,57.938854
Switzerland,Nuclear,2021,46.52795
Switzerland,Nuclear,2022,57.82401
Taiwan,Nuclear,2000,109.25224
Taiwan,Nuclear,2001,100.0394
Taiwan,Nuclear,2002,110.783844
Taiwan,Nuclear,2003,108.2332
Taiwan,Nuclear,2004,109.19878
Taiwan,Nuclear,2005,109.83189
Taiwan,Nuclear,2006,108.86396
Taiwan,Nuclear,2007,109.99789
Taiwan,Nuclear,2008,110.090454
Taiwan,Nuclear,2009,111.40543
Taiwan,Nuclear,2010,110.875275
Taiwan,Nuclear,2011,111.49051
Taiwan,Nuclear,2012,106.35564
Taiwan,Nuclear,2013,108.899414
Taiwan,Nuclear,2014,110.196045
Taiwan,Nuclear,2015,94.247406
Taiwan,Nuclear,2016,81.33406
Taiwan,Nuclear,2017,57.32057
Taiwan,Nuclear,2018,70.27051
Taiwan,Nuclear,2019,81.76109
Taiwan,Nuclear,2020,79.23497
Taiwan,Nuclear,2021,69.77422
Taiwan,Nuclear,2022,59.42972
Ukraine,Nuclear,2000,219.45624
Ukraine,Nuclear,2001,214.72722
Ukraine,Nuclear,2002,218.44232
Ukraine,Nuclear,2003,226.5486
Ukraine,Nuclear,2004,240.6351
Ukraine,Nuclear,2005,243.87663
Ukraine,Nuclear,2006,246.35384
Ukraine,Nuclear,2007,251.10101
Ukraine,Nuclear,2008,242.25809
Ukraine,Nuclear,2009,222.22597
Ukraine,Nuclear,2010,237.45049
Ukraine,Nuclear,2011,238.90314
Ukraine,Nuclear,2012,237.16504
Ukraine,Nuclear,2013,217.61649
Ukraine,Nuclear,2014,229.77979
Ukraine,Nuclear,2015,226.44368
Ukraine,Nuclear,2016,207.95038
Ukraine,Nuclear,2017,218.54137
Ukraine,Nuclear,2018,214.27235
Ukraine,Nuclear,2019,209.9527
Ukraine,Nuclear,2020,192.04425
Ukraine,Nuclear,2021,216.45795
Ukraine,Nuclear,2022,155.28139
United Arab Emirates,Nuclear,2020,4.100038
United Arab Emirates,Nuclear,2021,26.48605
United Arab Emirates,Nuclear,2022,50.297695
United Kingdom,Nuclear,2000,241.36687
United Kingdom,Nuclear,2001,253.97932
United Kingdom,Nuclear,2002,246.05467
United Kingdom,Nuclear,2003,246.8092
United Kingdom,Nuclear,2004,221.21526
United Kingdom,Nuclear,2005,224.2637
United Kingdom,Nuclear,2006,206.0134
United Kingdom,Nuclear,2007,171.01944
United Kingdom,Nuclear,2008,141.52905
United Kingdom,Nuclear,2009,185.17319
United Kingdom,Nuclear,2010,165.50493
United Kingdom,Nuclear,2011,182.60461
United Kingdom,Nuclear,2012,185.2463
United Kingdom,Nuclear,2013,184.65814
United Kingdom,Nuclear,2014,165.72168
United Kingdom,Nuclear,2015,181.78285
United Kingdom,Nuclear,2016,184.2553
United Kingdom,Nuclear,2017,179.62227
United Kingdom,Nuclear,2018,165.18587
United Kingdom,Nuclear,2019,142.11565
United Kingdom,Nuclear,2020,126.71019
United Kingdom,Nuclear,2021,115.26251
United Kingdom,Nuclear,2022,119.393456
United States of America,Nuclear,2000,2251.771
United States of America,Nuclear,2001,2281.4634
United States of America,Nuclear,2002,2299.8767
United States of America,Nuclear,2003,2237.2922
United States of America,Nuclear,2004,2295.2163
United States of America,Nuclear,2005,2261.768
United States of America,Nuclear,2006,2262.5813
United States of America,Nuclear,2007,2303.2964
United States of America,Nuclear,2008,2288.3762
United States of America,Nuclear,2009,2253.5059
United States of America,Nuclear,2010,2262.4282
United States of America,Nuclear,2011,2201.92
United States of America,Nuclear,2012,2130.7642
United States of America,Nuclear,2013,2172.1208
United States of America,Nuclear,2014,2181.4148
United States of America,Nuclear,2015,2168.4624
United States of America,Nuclear,2016,2178.6594
United States of America,Nuclear,2017,2163.843
United States of America,Nuclear,2018,2156.8943
United States of America,Nuclear,2019,2155.1316
United States of America,Nuclear,2020,2095.4043
United States of America,Nuclear,2021,2060.6848
United States of America,Nuclear,2022,2031.8195
Algeria,Wind,2014,0.002709097
Algeria,Wind,2015,0.05116639
Algeria,Wind,2016,0.051003054
Algeria,Wind,2017,0.050564446
Algeria,Wind,2018,0.026457276
Algeria,Wind,2019,0.02635972
Algeria,Wind,2020,0.020222416
Algeria,Wind,2021,0.027475111
Algeria,Wind,2022,0.027374918
Argentina,Wind,2000,0.102779165
Argentina,Wind,2001,0.14501223
Argentina,Wind,2002,0.21425694
Argentina,Wind,2003,0.22607638
Argentina,Wind,2004,0.20876417
Argentina,Wind,2005,0.20536307
Argentina,Wind,2006,0.19815388
Argentina,Wind,2007,0.17416167
Argentina,Wind,2008,0.117885
Argentina,Wind,2009,0.10285972
Argentina,Wind,2010,0.07036527
Argentina,Wind,2011,0.07335416
Argentina,Wind,2012,1.0141377
Argentina,Wind,2013,1.2355814
Argentina,Wind,2014,1.6782616
Argentina,Wind,2015,1.5978347
Argentina,Wind,2016,1.4653004
Argentina,Wind,2017,1.6275572
Argentina,Wind,2018,3.7377324
Argentina,Wind,2019,13.169229
Argentina,Wind,2020,24.71506
Argentina,Wind,2021,33.85339
Argentina,Wind,2022,36.92865
Australia,Wind,2000,0.39623666
Australia,Wind,2001,0.84314525
Australia,Wind,2002,1.5573441
Australia,Wind,2003,2.0418324
Australia,Wind,2004,2.2909133
Australia,Wind,2005,3.7197175
Australia,Wind,2006,6.152049
Australia,Wind,2007,8.064658
Australia,Wind,2008,9.718445
Australia,Wind,2009,12.393357
Australia,Wind,2010,13.836261
Australia,Wind,2011,17.743668
Australia,Wind,2012,21.181452
Australia,Wind,2013,25.234642
Australia,Wind,2014,26.48685
Australia,Wind,2015,31.865946
Australia,Wind,2016,34.90778
Australia,Wind,2017,35.15775
Australia,Wind,2018,43.024693
Australia,Wind,2019,51.326828
Australia,Wind,2020,59.372234
Australia,Wind,2021,70.11614
Australia,Wind,2022,82.522026
Austria,Wind,2000,0.19811833
Austria,Wind,2001,0.50529945
Austria,Wind,2002,0.59252334
Austria,Wind,2003,1.0614452
Austria,Wind,2004,2.6626463
Austria,Wind,2005,3.8119957
Austria,Wind,2006,4.987406
Austria,Wind,2007,5.760387
Austria,Wind,2008,5.65175
Austria,Wind,2009,5.457072
Austria,Wind,2010,5.728555
Austria,Wind,2011,5.341407
Austria,Wind,2012,6.750725
Austria,Wind,2013,8.593873
Austria,Wind,2014,10.418562
Austria,Wind,2015,13.034909
Austria,Wind,2016,14.013859
Austria,Wind,2017,17.488697
Austria,Wind,2018,15.95487
Austria,Wind,2019,19.638197
Austria,Wind,2020,17.836521
Austria,Wind,2021,17.63651
Austria,Wind,2022,18.889414
Azerbaijan,Wind,2009,0.005864695
Azerbaijan,Wind,2010,0.001387789
Azerbaijan,Wind,2013,0.002180333
Azerbaijan,Wind,2014,0.006230917
Azerbaijan,Wind,2015,0.012387666
Azerbaijan,Wind,2016,0.061036386
Azerbaijan,Wind,2017,0.058814444
Azerbaijan,Wind,2018,0.21880165
Azerbaijan,Wind,2019,0.27783138
Azerbaijan,Wind,2020,0.2523864
Azerbaijan,Wind,2021,0.23916416
Azerbaijan,Wind,2022,0.21717444
Bangladesh,Wind,2006,0.004552639
Bangladesh,Wind,2007,0.004524194
Bangladesh,Wind,2008,0.008149167
Bangladesh,Wind,2009,0.014242834
Bangladesh,Wind,2010,0.014155444
Bangladesh,Wind,2011,0.014069139
Bangladesh,Wind,2012,0.013983861
Bangladesh,Wind,2013,0.013847861
Bangladesh,Wind,2014,0.013764916
Bangladesh,Wind,2015,0.013683
Bangladesh,Wind,2016,0.013602028
Bangladesh,Wind,2017,0.013522027
Bangladesh,Wind,2018,0.013442944
Bangladesh,Wind,2019,0.013393388
Bangladesh,Wind,2020,0.013380722
Bangladesh,Wind,2021,0.013295333
Bangladesh,Wind,2022,0.01324686
Belarus,Wind,2004,0.00291075
Belarus,Wind,2005,0.002863417
Belarus,Wind,2006,0.002845417
Belarus,Wind,2007,0.002827611
Belarus,Wind,2008,0.002810056
Belarus,Wind,2009,0.002792722
Belarus,Wind,2010,0.002775578
Belarus,Wind,2011,0.011034611
Belarus,Wind,2012,0.01645161
Belarus,Wind,2013,0.021803332
Belarus,Wind,2014,0.024381889
Belarus,Wind,2015,0.105025835
Belarus,Wind,2016,0.1954236
Belarus,Wind,2017,0.25814527
Belarus,Wind,2018,0.26192692
Belarus,Wind,2019,0.43757138
Belarus,Wind,2020,0.4858636
Belarus,Wind,2021,0.48146945
Belarus,Wind,2022,0.47971362
Belgium,Wind,2000,0.047311943
Belgium,Wind,2001,0.10869805
Belgium,Wind,2002,0.16637361
Belgium,Wind,2003,0.25521082
Belgium,Wind,2004,0.4091947
Belgium,Wind,2005,0.64999497
Belgium,Wind,2006,1.041418
Belgium,Wind,2007,1.3883618
Belgium,Wind,2008,1.7900069
Belgium,Wind,2009,2.781541
Belgium,Wind,2010,3.586048
Belgium,Wind,2011,6.3780093
Belgium,Wind,2012,7.565822
Belgium,Wind,2013,9.988656
Belgium,Wind,2014,12.503299
Belgium,Wind,2015,15.010628
Belgium,Wind,2016,14.508204
Belgium,Wind,2017,17.353476
Belgium,Wind,2018,20.039003
Belgium,Wind,2019,25.714964
Belgium,Wind,2020,33.66535
Belgium,Wind,2021,31.393843
Belgium,Wind,2022,31.04347
Brazil,Wind,2000,0.002957
Brazil,Wind,2001,0.102528885
Brazil,Wind,2002,0.1780489
Brazil,Wind,2003,0.1769075
Brazil,Wind,2004,0.17578083
Brazil,Wind,2005,0.26601112
Brazil,Wind,2006,0.6743608
Brazil,Wind,2007,1.8740958
Brazil,Wind,2008,3.3242989
Brazil,Wind,2009,3.4573774
Brazil,Wind,2010,6.0412083
Brazil,Wind,2011,7.4615235
Brazil,Wind,2012,13.846774
Brazil,Wind,2013,17.921974
Brazil,Wind,2014,33.078766
